epoch,train_impedance_loss,train_impedance_legacy,train_impedance_peak,val_impedance_loss,val_impedance_legacy,val_impedance_peak
1,0.9878324866294861,0.9878324866294861,0.0,0.4091862720377902,0.4091862720377902,0.0
25,0.7217276096343994,0.7217276096343994,0.0,0.6014098112887525,0.6014098112887525,0.0
50,0.5876864194869995,0.5876864194869995,0.0,0.4886329157555357,0.4886329157555357,0.0
75,0.5582439303398132,0.5249719619750977,0.03327194228768349,0.4365090945933727,0.41624884770271625,0.020260247631751476
100,0.5098764300346375,0.4757286608219147,0.0341477133333683,0.3950964349381467,0.37658959119877916,0.018506843513472284
125,0.47861191630363464,0.44372788071632385,0.0348840169608593,0.3633282833911003,0.34533926831915024,0.017989014227815132
150,0.4570261538028717,0.4214734733104706,0.03555283322930336,0.3375869813117575,0.3202825368718898,0.01730444573975624
175,0.4363469183444977,0.3999839127063751,0.03636310622096062,0.31737305800965493,0.30053588443614065,0.01683717255500403
200,0.4169164001941681,0.3799213171005249,0.03699508309364319,0.30232493192591564,0.28557820542061585,0.016746727313767088
225,0.40309858322143555,0.3650588095188141,0.038039859384298325,0.2884757381804446,0.2719411923530254,0.01653454508236114
250,0.3885296881198883,0.3498225510120392,0.038707125931978226,0.27208459060242834,0.2557275384664536,0.01635704958375464
275,0.37393200397491455,0.3346679210662842,0.03926417604088783,0.263718651520445,0.2475722075142759,0.016146441656065748
300,0.36295098066329956,0.32324206829071045,0.03970897197723389,0.24813155569928758,0.2320478230714798,0.016083731902565093
325,0.3517610430717468,0.3115307092666626,0.0402301587164402,0.23948747147905067,0.22371230715132776,0.015775162607748458
350,0.34208905696868896,0.30126953125,0.04081956669688225,0.23697095589434847,0.221462729953705,0.015508226915559871
375,0.3373716175556183,0.2962263822555542,0.04114512726664543,0.225573154015744,0.21007825288366763,0.01549490149271615
400,0.32978537678718567,0.2884308099746704,0.041354548186063766,0.22042772414836478,0.20503355860710143,0.01539416604061076
425,0.3219747245311737,0.28049007058143616,0.04148462042212486,0.20875336794143026,0.1933623365265258,0.01539103220751945
450,0.3157844841480255,0.27396875619888306,0.04181579872965813,0.20891652348193718,0.19354170852519095,0.015374816771834455
475,0.3073360025882721,0.26533228158950806,0.04200374707579613,0.2002280649352581,0.18486421875497128,0.015363845403524156
500,0.30186113715171814,0.2597653567790985,0.04209587723016739,0.19807147459780916,0.1828472152035287,0.015224260381086076
525,0.29722872376441956,0.2550523579120636,0.04217638447880745,0.1918595848565406,0.1766050838409586,0.015254501851790763
550,0.2909935414791107,0.24880766868591309,0.04218578338623047,0.18304364180311244,0.16792746775961936,0.015116174899517222
575,0.286865770816803,0.24449917674064636,0.0423666276037693,0.1827200469184429,0.1675004560896691,0.015219590840663048
600,0.2800714671611786,0.23780059814453125,0.04227083548903465,0.1748077209959639,0.15974283709805062,0.01506488359671958
625,0.2779600918292999,0.23545649647712708,0.042503587901592255,0.16997326086176204,0.15488128129472123,0.01509198019716968
650,0.271356999874115,0.2290617823600769,0.0422951839864254,0.1642088234741637,0.14933290674965433,0.014875917723204228
675,0.26744726300239563,0.22513321042060852,0.042314011603593826,0.16631921263451271,0.1514400728205417,0.014879140713588989
700,0.26128438115119934,0.2190432995557785,0.04224105924367905,0.15520405816905042,0.14032260271462987,0.01488145576354037
725,0.26232174038887024,0.2200445830821991,0.04227735102176666,0.15922762868886298,0.14448988161822582,0.014737747459018484
750,0.25576260685920715,0.21358737349510193,0.042175304144620895,0.15239621071105308,0.13776266657291575,0.01463354460181708
775,0.2521101236343384,0.2099267691373825,0.042183347046375275,0.14924588441214662,0.13470630801104486,0.014539576444695605
800,0.24994491040706635,0.20766840875148773,0.04227647930383682,0.14510458958275774,0.1306457576599527,0.01445883277090306
825,0.24673978984355927,0.20469312369823456,0.04204679653048515,0.1425934928528806,0.12817330414310416,0.014420189526169858
850,0.24302102625370026,0.2009788453578949,0.042042240500450134,0.13916954198416243,0.12479200946523789,0.014377531821423388
875,0.2417900562286377,0.19977621734142303,0.04201385751366615,0.13817735951631627,0.12388655654293426,0.0142908037303293
900,0.23745964467525482,0.19557979702949524,0.041879840195178986,0.13358251940696797,0.11941229133529865,0.014170226807448458
925,0.2342221438884735,0.1922692507505417,0.0419529564678669,0.12718542868152577,0.11313609940574525,0.014049328411830233
950,0.23235344886779785,0.1906229555606842,0.04173049330711365,0.12758299692514094,0.1134999190556242,0.014083077873479812
975,0.22758814692497253,0.1860939860343933,0.04149412363767624,0.13039266578060515,0.11631391711057501,0.014078747540553833
1000,0.22510786354541779,0.18356993794441223,0.041537873446941376,0.12727192053769498,0.11336545497179032,0.013906465914655238
1025,0.22456352412700653,0.1830272376537323,0.04153634235262871,0.12376689923570511,0.10997174084186553,0.013795157533852343
1050,0.22091186046600342,0.17954190075397491,0.04136991500854492,0.11657185944470953,0.10269093104499452,0.013880928562201083
